plate,fiber,ra,dec,z_qso,spectrum,rest_frame,dla_z,column_density,std_column_density,dla_confidence
573,318,150.464390,3.717086,3.202266,4956.784066,1179.550293,3.077409,20.447968,0.051530,1.000000
573,329,150.942320,5.038391,2.486194,4091.664348,1173.676643,2.365769,20.490435,0.060199,1.000000
573,401,151.732540,5.056875,3.089651,4372.199800,1069.088703,2.596535,20.564548,0.089746,1.000000
573,401,151.732540,5.056875,3.089651,4785.198964,1170.075108,2.936265,20.686434,0.077244,1.000000
574,159,154.330830,4.001146,4.086630,5830.422138,1146.224964,3.796057,20.514599,0.198474,0.612500
575,466,155.670360,4.732462,3.081429,4547.785786,1114.263113,2.740971,20.442412,0.076850,1.000000
578,3,162.242170,3.565351,3.125413,3971.001033,962.570557,2.266512,20.650739,0.286961,0.237500
578,282,159.756870,3.843470,2.888421,3884.185834,998.910811,2.195099,20.486151,0.091393,0.837500
578,282,159.756870,3.843470,2.888421,4313.204007,1109.243043,2.548006,20.607498,0.045864,1.000000
580,535,165.393170,5.526053,4.986500,6493.816316,1084.743431,4.341759,21.143541,0.041637,1.000000
580,535,165.393170,5.526053,4.986500,7131.813867,1191.316148,4.866571,20.526393,0.089298,1.000000
581,63,167.555580,4.646574,2.592842,4432.002534,1233.564517,2.645728,20.754122,0.171603,1.000000
581,100,167.309160,3.747436,3.559709,4633.402194,1016.161804,2.811398,20.446088,0.089743,1.000000
582,188,211.254680,4.259942,3.211828,3850.348147,914.175069,2.167264,20.361282,0.158758,0.375000
582,188,211.254680,4.259942,3.211828,4506.091436,1069.865969,2.706673,21.040387,0.047239,1.000000
583,91,213.895470,3.525607,4.466935,5710.840095,1044.614566,3.697689,20.748347,0.100838,0.775000
583,91,213.895470,3.525607,4.466935,6284.923560,1149.624676,4.169926,20.629098,0.080446,1.000000
586,440,218.751160,3.900984,2.495799,3973.745051,1136.720097,2.268770,20.489382,0.059324,1.000000
586,490,219.281520,4.471400,2.854858,4665.519404,1210.296073,2.837817,20.428796,0.095662,1.000000
587,383,220.516920,4.434015,2.506218,4125.722371,1176.687366,2.393785,20.564379,0.082718,1.000000
588,594,224.102790,4.128069,2.905885,4465.807513,1143.353564,2.673536,20.457322,0.047094,1.000000
589,539,225.941430,4.572588,3.069787,4398.453449,1080.757647,2.618131,20.589050,0.070655,1.000000
590,227,227.674150,3.302939,4.257053,4784.097258,910.034072,2.935358,20.801562,0.107839,0.550000
590,227,227.674150,3.302939,4.257053,5197.565847,988.684335,3.275474,20.555600,0.065710,1.000000
590,504,227.983260,4.134163,4.676826,5292.976917,932.383152,3.353959,20.424882,0.181945,0.262500
591,87,229.787890,3.109380,4.411727,5551.367774,1025.803376,3.566509,20.450786,0.153978,0.775000
591,180,229.244360,3.480468,2.851948,3943.664854,1023.810506,2.244026,20.916763,0.133749,1.000000
591,180,229.244360,3.480468,2.851948,4224.740130,1096.780150,2.475236,20.639299,0.079741,1.000000
591,180,229.244360,3.480468,2.851948,4735.872481,1229.474659,2.895689,20.622978,0.324604,0.450000
591,567,229.852050,3.778212,3.707318,4528.975799,962.113827,2.725498,20.633216,0.076928,1.000000
593,275,232.942660,2.518981,2.507617,3963.692912,1130.024434,2.260501,20.988250,0.113146,0.787500
597,561,174.686170,65.462867,2.954038,4007.744253,1013.582659,2.296737,20.859130,0.073114,1.000000
598,306,175.942460,64.397308,3.204375,4524.806379,1076.213789,2.722068,20.302120,0.080551,1.000000
599,146,183.953770,64.374590,3.237500,4299.322267,1014.589337,2.536587,20.809913,0.046364,1.000000
599,249,182.004070,63.836137,4.015263,5880.306995,1172.482261,3.837091,20.779467,0.065490,1.000000
600,184,187.184000,64.434888,2.427208,4020.684540,1173.166205,2.307382,20.987487,0.041279,1.000000
600,556,189.053520,65.227538,3.240468,4429.961991,1044.687040,2.644050,20.595024,0.062102,1.000000
602,98,197.387400,63.721828,3.136933,4210.173564,1017.704051,2.463254,20.636619,0.053629,1.000000
603,536,202.503930,65.330021,3.281238,4803.966829,1122.097566,2.951703,20.731449,0.051844,1.000000
604,535,207.046750,64.230070,3.834406,4759.923797,984.593329,2.915474,20.530482,0.064292,1.000000
604,535,207.046750,64.230070,3.834406,5522.045744,1142.238749,3.542389,21.066239,0.116929,0.775000
605,202,209.535920,62.329656,3.056265,4680.583529,1153.914598,2.850209,21.019452,0.034765,1.000000
606,43,215.946820,61.646762,2.887456,4386.316848,1128.325804,2.608148,20.817491,0.128766,1.000000
606,43,215.946820,61.646762,2.887456,4514.399613,1161.273512,2.713507,20.832206,0.079006,1.000000
606,52,215.693280,61.844151,2.740586,3861.890894,1032.429371,2.176759,20.459366,0.196932,0.212500
606,52,215.693280,61.844151,2.740586,4138.090648,1106.268002,2.403959,20.327434,0.116508,0.475000
606,93,215.107300,61.919458,4.452431,5451.298957,999.792341,3.484193,20.469955,0.170878,0.625000
606,93,215.107300,61.919458,4.452431,6221.570117,1141.063479,4.117812,20.740297,0.071161,1.000000
607,259,216.734150,60.430768,3.197117,4650.503762,1108.023355,2.825466,20.309231,0.175155,0.775000
607,558,218.708700,62.199699,4.019763,5085.105879,1013.017126,3.182966,20.761428,0.071174,1.000000
608,82,221.968650,58.405633,2.977653,4640.876378,1166.737357,2.817546,20.533579,0.071187,1.000000
608,131,221.634150,58.583858,3.117019,4619.553488,1122.062725,2.800006,20.557235,0.045527,1.000000
608,253,220.919650,58.948138,4.300575,5266.232149,993.520961,3.331959,21.102592,0.062052,0.525000
609,19,225.097910,61.791594,2.994074,3822.962166,957.158546,2.144737,20.679363,0.182969,0.300000
609,264,220.159900,62.253221,2.997167,4605.746174,1152.252595,2.788648,20.597574,0.048322,1.000000
609,381,220.605430,62.933622,3.267877,4937.419182,1156.879419,3.061480,20.455510,0.050764,1.000000
610,406,224.262330,60.009583,2.946311,4692.453741,1189.073478,2.859973,20.321667,0.075095,1.000000
610,526,225.560090,59.514482,3.040423,4251.087068,1052.139134,2.496909,20.827512,0.057599,1.000000
612,239,227.198370,57.250379,4.883300,6165.950019,1048.042799,4.072059,20.407357,0.116221,0.350000
612,239,227.198370,57.250379,4.883300,6723.571072,1142.823121,4.530753,20.590053,0.150502,0.487500
612,239,227.198370,57.250379,4.883300,6955.045892,1182.167507,4.721163,20.529921,0.096330,0.312500
612,344,226.363950,57.608913,4.367705,5451.298957,1015.573525,3.484193,20.495767,0.091605,1.000000
612,344,226.363950,57.608913,4.367705,6208.690342,1156.675058,4.107217,20.300253,0.157457,0.387500
613,379,228.280050,60.632903,2.758289,3811.535771,1014.167796,2.135338,20.411929,0.127465,0.262500
614,456,231.692260,56.896733,2.418978,4023.462890,1176.802810,2.309667,20.599397,0.046345,1.000000
621,277,240.533150,52.621656,4.924800,6471.426157,1092.260709,4.323341,20.313865,0.064369,1.000000
623,352,242.430610,52.430816,2.711914,4571.934502,1231.691905,2.760835,20.888988,0.175726,0.775000
624,264,244.992690,45.442009,2.693639,3846.803478,1041.467083,2.164348,20.493037,0.076056,0.825000
625,524,246.751700,49.878041,2.792189,4361.139714,1150.032303,2.587437,20.592419,0.050876,1.000000
627,87,249.744270,46.261166,3.022962,4214.053064,1047.500067,2.466445,20.488235,0.115544,1.000000
627,516,248.775070,47.445291,3.135933,4038.313213,976.397173,2.321883,20.475347,0.063457,0.750000
627,585,249.246450,48.167561,2.284880,3958.220648,1204.981838,2.255999,20.648711,0.058881,1.000000
628,203,250.094940,41.263383,3.086977,4494.692653,1099.759712,2.697297,20.597514,0.035284,1.000000
628,203,250.094940,41.263383,3.086977,4882.025011,1194.532048,3.015913,20.725841,0.042298,1.000000
629,14,252.470490,43.547437,3.159615,4523.764623,1087.544059,2.721211,20.524564,0.155223,1.000000
629,279,249.803620,44.137098,3.765181,5640.271374,1183.642615,3.639640,20.375891,0.141133,0.987500
631,127,253.477580,40.900611,4.948682,6858.039781,1152.867135,4.641366,20.326191,0.128136,0.275000
632,108,254.730010,37.981581,3.632562,5285.669448,1140.981931,3.347948,20.737220,0.060382,1.000000
634,275,309.176230,-5.883402,2.585974,3988.411869,1112.225547,2.280834,21.161679,0.054173,1.000000
634,624,311.089630,-5.422751,4.327700,5339.492736,1002.213450,3.392222,20.361053,0.157513,0.987500
635,537,312.443160,-5.914854,3.204204,4477.133042,1064.918104,2.682852,20.407250,0.038219,1.000000
636,610,314.843440,-5.478553,2.536413,3899.419867,1102.648338,2.207630,20.722702,0.111105,1.000000
637,370,315.104310,-6.696117,3.139563,4973.933791,1201.560090,3.091516,20.893166,0.044020,1.000000
637,469,315.798700,-6.016503,3.344454,4179.265867,961.977229,2.437829,20.367772,0.049945,1.000000
638,101,318.220250,-7.452197,2.568882,4239.357093,1187.866987,2.487260,20.682033,0.050311,1.000000
638,622,318.709770,-6.549202,4.263779,6000.673539,1139.993406,3.936104,20.692417,0.095361,0.400000
638,622,318.709770,-6.549202,4.263779,6235.912318,1184.683499,4.129609,20.773752,0.048030,1.000000
639,276,319.071920,-7.569630,2.860322,3895.830022,1009.198202,2.204677,21.091241,0.110662,0.775000
644,458,327.820850,-7.131497,2.534083,4044.827454,1144.519690,2.327241,20.465175,0.048454,1.000000
645,129,350.104510,-10.707403,3.585424,5378.980873,1173.060754,3.424705,20.469735,0.161869,0.537500
647,386,353.693350,-9.136766,3.326979,4932.873745,1140.027219,3.057741,20.360047,0.106903,1.000000
648,19,357.235360,-10.692023,3.164535,4859.594143,1166.899567,2.997462,20.535371,0.063028,1.000000
650,48,0.763943,-10.864079,3.645110,4736.963082,1019.774169,2.896586,20.411663,0.161499,1.000000
654,545,8.757843,-9.304901,2.422931,4056.953220,1185.227886,2.337216,20.477226,0.088232,1.000000
655,482,10.227720,-9.257456,4.976000,6725.119410,1125.354685,4.532027,20.325651,0.069270,1.000000
655,482,10.227720,-9.257456,4.976000,6982.324041,1168.394283,4.743602,20.419418,0.101601,0.312500
655,482,10.227720,-9.257456,4.976000,7059.923579,1181.379481,4.807434,20.320398,0.098238,0.312500
655,562,10.427178,-8.951282,3.619898,5597.576015,1211.623269,3.604519,20.404273,0.098841,1.000000
661,89,21.289274,-10.716913,4.502852,6297.961479,1144.490443,4.180651,20.442257,0.114543,1.000000
661,114,21.515140,-10.020828,2.302091,4046.690595,1225.493403,2.328774,20.387020,0.100047,1.000000
663,410,24.755837,-8.412198,3.017071,4468.893449,1112.475592,2.676074,20.583763,0.058589,1.000000
663,536,25.204926,-8.661808,3.726035,4456.562484,942.981246,2.665931,20.377306,0.159208,0.725000
663,536,25.204926,-8.661808,3.726035,5706.896549,1207.544254,3.694445,20.670598,0.048704,1.000000
664,161,26.538881,-9.488392,4.153955,5687.219627,1103.467075,3.678259,20.406756,0.122035,1.000000
664,389,25.647728,-8.546762,3.037901,4077.556618,1009.820868,2.354164,20.422559,0.162655,0.962500
667,82,33.134146,-10.072822,2.506426,3979.238776,1134.841764,2.273289,20.398577,0.156803,1.000000
668,4,35.447497,-9.644469,3.011418,4494.692653,1120.474739,2.697297,21.739397,0.157165,0.462500
668,260,34.195591,-9.352002,3.700374,4683.817879,996.477725,2.852870,20.355447,0.141673,0.512500
716,350,328.838030,-7.538309,3.116915,4781.894607,1161.523767,2.933547,21.511045,0.067569,1.000000
718,106,332.459350,-9.436116,3.124015,4702.188121,1140.196632,2.867981,20.695233,0.054486,1.000000
720,495,335.874040,-8.348353,3.111405,4817.259036,1171.681982,2.962637,20.993619,0.058429,1.000000
721,517,337.989760,-8.870086,2.557811,4272.676382,1200.928424,2.514668,20.711397,0.035977,1.000000
722,190,339.582370,-9.351680,3.220879,4703.270964,1114.287066,2.868871,20.633679,0.048693,1.000000
722,388,338.838450,-8.357573,4.396296,5209.547473,965.393197,3.285330,20.477709,0.167173,0.300000
722,388,338.838450,-8.357573,4.396296,5460.092498,1011.822271,3.491427,20.992215,0.048069,1.000000
723,321,340.791750,-8.218702,3.920194,4978.517064,1011.853832,3.095287,20.761799,0.092209,1.000000
723,321,340.791750,-8.218702,3.920194,5986.872372,1216.796021,3.924751,20.484056,0.094344,1.000000
723,481,341.908280,-8.707156,4.088286,5151.100225,1012.344884,3.237252,20.415976,0.078973,1.000000
723,481,341.908280,-8.707156,4.088286,5918.341211,1163.130630,3.868378,20.382800,0.084253,1.000000
724,113,344.680320,-9.452948,4.082937,5165.352922,1016.214280,3.248976,20.804839,0.099583,0.812500
724,113,344.680320,-9.452948,4.082937,6210.120111,1221.758286,4.108393,20.465072,0.120825,0.487500
726,452,347.904390,-8.735983,3.741322,5400.077591,1138.939212,3.442059,20.388545,0.186846,0.237500
726,452,347.904390,-8.735983,3.741322,5501.739205,1160.380830,3.525685,20.630409,0.051425,1.000000
732,175,325.372470,11.332868,2.502534,4169.653822,1190.467795,2.429922,20.468040,0.048457,1.000000
733,8,328.654090,11.038710,3.185851,4232.529561,1011.151487,2.481644,20.695917,0.051646,1.000000
735,460,331.927370,13.686381,3.052986,4229.606843,1043.577979,2.479239,20.644696,0.046029,1.000000
736,524,334.273860,13.897983,4.341954,5681.983916,1063.652676,3.673953,20.310096,0.194284,0.225000
736,524,334.273860,13.897983,4.341954,6205.831793,1161.715643,4.104865,20.862654,0.134026,0.350000
738,495,338.033270,13.841645,4.289900,6187.283276,1169.640916,4.089608,20.612228,0.087526,1.000000
738,596,339.112830,13.953897,3.217721,3850.348147,912.897785,2.167264,20.391479,0.103300,1.000000
739,59,340.731370,12.707132,4.448497,5734.558665,1052.502893,3.717200,20.521709,0.043137,1.000000
739,89,340.437960,12.432542,2.640220,4155.277190,1141.490699,2.418096,21.069183,0.061357,1.000000
739,465,339.613230,13.909083,3.555222,4176.379930,916.833449,2.435455,20.598236,0.170124,0.312500
739,465,339.613230,13.909083,3.555222,5179.645056,1137.078504,3.260733,20.417950,0.086568,1.000000
739,465,339.613230,13.909083,3.555222,5529.680005,1213.921070,3.548669,21.776267,0.163438,0.375000
739,521,340.021230,14.529970,3.499717,4736.963082,1052.724668,2.896586,21.214763,0.043602,1.000000
739,557,340.449000,13.867441,4.469969,5661.089226,1034.939949,3.656765,20.366512,0.073284,1.000000
739,557,340.449000,13.867441,4.469969,6419.482215,1173.586624,4.280613,21.022294,0.062608,1.000000
740,137,342.098390,12.953133,3.019939,3851.234824,958.033163,2.167994,20.511089,0.175852,0.275000
740,137,342.098390,12.953133,3.019939,4576.147349,1138.362401,2.764301,20.355059,0.113859,1.000000
740,232,341.588080,13.472563,2.504421,3904.810837,1114.252780,2.212065,20.796833,0.304561,0.225000
740,233,341.628590,13.285196,4.104642,5597.576015,1096.565853,3.604519,21.055067,0.061963,1.000000
740,521,342.249790,14.899896,3.312168,4326.134325,1003.238845,2.558642,20.479439,0.222109,0.562500
740,521,342.249790,14.899896,3.312168,4960.209274,1150.282041,3.080227,20.609398,0.090096,1.000000
740,627,343.193500,14.423831,4.904000,5681.983916,962.395681,3.673953,20.817420,0.146977,0.700000
740,627,343.193500,14.423831,4.904000,6993.587292,1184.550732,4.752867,20.712563,0.045317,1.000000
741,399,343.119040,14.435675,2.969821,4745.696932,1195.443563,2.903771,20.891629,0.055877,1.000000
741,502,344.409750,14.636218,3.230946,4442.219355,1049.935236,2.654133,20.464873,0.056969,1.000000
741,602,344.616530,14.849658,3.129294,3885.974980,941.074929,2.196571,20.671745,0.072252,1.000000
745,232,350.314540,14.358754,2.548428,4342.101788,1223.669105,2.571777,20.421973,0.077712,1.000000
745,355,348.931540,14.935104,3.386486,5195.172830,1184.358680,3.273506,20.415590,0.029940,1.000000
748,187,355.969260,14.170739,2.917206,4470.951925,1141.362458,2.677768,20.523956,0.065752,1.000000
748,545,357.025970,15.374797,3.335389,4386.316848,1011.747031,2.608148,20.871078,0.136517,0.512500
748,626,357.620230,15.274109,3.094596,4451.434629,1087.148702,2.661713,20.606474,0.098393,1.000000
749,417,357.970040,16.013590,4.699270,5450.043893,956.270560,3.483161,20.520009,0.079514,0.812500
749,417,357.970040,16.013590,4.699270,5808.981589,1019.250153,3.778420,20.362757,0.217557,0.312500
749,417,357.970040,16.013590,4.699270,6449.113199,1131.568334,4.304987,20.351440,0.092267,0.662500
749,527,358.516060,15.941763,4.582825,5579.560615,999.415248,3.589700,20.343779,0.183629,0.262500
749,527,358.516060,15.941763,4.582825,6367.955209,1140.633102,4.238227,20.500444,0.115275,0.350000
751,207,1.401625,13.997071,3.707893,5450.043893,1157.639737,3.483161,20.520943,0.078434,0.587500
752,204,3.367545,13.974448,3.548308,5204.751512,1144.326996,3.281385,21.495836,0.035818,1.000000
752,220,3.169039,13.876874,3.192768,4888.774439,1166.001631,3.021465,20.592684,0.061859,1.000000
752,378,2.893871,15.860378,4.308384,6504.291551,1225.286570,4.350376,21.158932,0.078931,1.000000
753,17,6.577817,14.162997,4.589846,6096.772645,1090.687024,4.015154,20.311452,0.116902,0.462500
753,391,4.826818,15.103150,4.147752,4913.602273,954.514214,3.041888,20.513324,0.203240,0.325000
753,411,5.612489,15.925512,3.315486,4597.269885,1065.295991,2.781676,20.400229,0.088569,1.000000
754,319,112.956290,28.913524,3.679093,4482.290500,957.940056,2.687095,20.538731,0.058892,1.000000
754,559,114.911890,30.997566,3.390267,4248.151535,967.629449,2.494494,20.344584,0.099003,1.000000
754,559,114.911890,30.997566,3.390267,5292.976917,1205.616206,3.353959,20.365388,0.052644,1.000000
757,68,120.009410,35.212049,2.258978,3803.645203,1167.128263,2.128847,20.454163,0.095071,1.000000
757,86,120.118560,35.783803,3.041693,4711.942694,1165.833903,2.876005,20.849569,0.049962,1.000000
758,71,121.592020,36.846736,3.683068,4351.109371,929.115131,2.579186,20.691548,0.078195,0.275000
758,71,121.592020,36.846736,3.683068,5161.786055,1102.223161,3.246042,20.391928,0.063841,1.000000
758,71,121.592020,36.846736,3.683068,5460.092498,1165.922095,3.491427,20.534585,0.075904,0.887500
759,448,122.809690,39.609237,3.072380,4437.108004,1089.561370,2.649928,20.885837,0.054469,1.000000
759,448,122.809690,39.609237,3.072380,4911.339996,1206.012189,3.040027,20.974142,0.038047,1.000000
760,41,125.498270,40.376786,3.775769,5616.942784,1176.133684,3.620450,20.509915,0.120485,0.912500
760,121,124.923790,40.616361,3.317602,4837.266337,1120.359502,2.979095,20.562183,0.057280,1.000000
762,279,127.752840,43.740835,4.415506,5417.513472,1000.370711,3.456401,20.981804,0.201546,0.787500
762,279,127.752840,43.740835,4.415506,5979.983697,1104.233625,3.919085,20.490788,0.070894,1.000000
763,40,133.177260,45.598745,3.211299,4184.080196,993.536734,2.441789,20.487942,0.085308,0.975000
763,474,131.160980,46.407029,3.792320,5268.657897,1099.396093,3.333954,20.586556,0.049519,1.000000
763,523,132.199950,46.788157,2.815913,3954.576671,1036.338279,2.253002,20.630115,0.118928,0.762500
764,107,135.252550,47.426707,4.606567,5154.659708,919.396806,3.240180,20.859165,0.122781,0.725000
764,107,135.252550,47.426707,4.606567,5370.317964,957.862102,3.417579,20.511826,0.188010,0.675000
764,107,135.252550,47.426707,4.606567,5632.484432,1004.622709,3.633235,20.528622,0.119239,0.650000
764,115,135.289430,47.576292,3.410238,5377.742460,1219.376919,3.423686,20.883572,0.060775,1.000000
764,435,133.471120,48.256864,3.297582,4840.608956,1126.356415,2.981845,20.797252,0.077866,1.000000
